lead_date,lead_id,partner_id,subpartner_id,subpartner_name,lost_reason,source_country_short_name,source_country,state,state_updated,city_name,country_name,partner_state,repeat,repeat_all,singular_id
"July 20, 2025","3,079,568","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"July 20, 2025","3,079,566","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,155,136","63,645","63,645",University College London,Parent lead already present,PH,Philippines,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,828","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,324","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 12, 2025","3,224,891","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 9, 2025","3,217,704","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,715","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"September 18, 2025","3,238,730","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,197,133","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,196,236","63,645","63,645",University College London,Parent lead already present,AU,Australia,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,149,849","63,645","63,645",University College London,Short Stay,TR,Türkiye,lost,lost,London,United Kingdom,not_booked,false,true,
"August 19, 2025","3,159,632","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,177,767","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 3, 2025","3,201,065","63,645","63,645",University College London,Parent lead already present,CY,Cyprus,lost,lost,London,United Kingdom,repeat,true,true,
"September 23, 2025","3,249,155","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,767","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Kingston upon Thames,United Kingdom,repeat,true,true,
"September 18, 2025","3,238,422","63,645","63,645",University College London,Junk Lead,GB,United Kingdom,lost,lost,Wembley,United Kingdom,not_booked,false,false,
"July 30, 2025","3,101,570","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"September 7, 2025","3,211,424","63,645","63,645",University College London,Booked a private accommodation,KZ,Kazakhstan,lost,lost,London,United Kingdom,not_booked,false,false,
"August 4, 2025","3,114,229","63,645","63,645",University College London,Parent lead already present,CU,Cuba,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,198","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,224,892","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,153,069","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"August 6, 2025","3,118,355","63,645","63,645",University College London,,US,United States,won,won,London,United Kingdom,engaged,false,false,
"August 27, 2025","3,184,837","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 17, 2025","3,236,249","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"October 1, 2025","3,263,108","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 23, 2025","3,249,632","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"September 11, 2025","3,223,916","63,645","63,645",University College London,Parent lead already present,FR,France,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,224,242","63,645","63,645",University College London,,JP,Japan,won,won,London,United Kingdom,booked,false,false,
"August 16, 2025","3,149,047","63,645","63,645",University College London,Booked a private accommodation,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"September 14, 2025","3,230,876","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 23, 2025","3,086,048","63,645","63,645",University College London,Parent lead already present,AZ,Azerbaijan,lost,lost,London,United Kingdom,repeat,true,true,
"July 21, 2025","3,082,788","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 3, 2025","3,110,766","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 14, 2025","3,230,789","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 9, 2025","3,125,982","63,645","63,645",University College London,Parent lead already present,TR,Türkiye,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,143","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,715","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"August 12, 2025","3,132,347","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,224,611","63,645","63,645",University College London,Parent lead already present,BD,Bangladesh,lost,lost,London,United Kingdom,repeat,true,true,
"July 26, 2025","3,093,899","63,645","63,645",University College London,Parent lead already present,SA,Saudi Arabia,lost,lost,London,United Kingdom,repeat,true,true,
"September 7, 2025","3,212,843","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 5, 2025","3,208,978","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"September 16, 2025","3,233,777","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"September 13, 2025","3,228,541","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,187,743","63,645","63,645",University College London,Not responded,TR,Türkiye,lost,lost,London,United Kingdom,not_booked,false,false,
"September 1, 2025","3,195,375","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,186,769","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 4, 2025","3,113,331","63,645","63,645",University College London,Repeat lead,MY,Malaysia,lost,lost,London,United Kingdom,repeat,false,true,
"August 8, 2025","3,124,185","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,156,518","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,220,593","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"September 6, 2025","3,211,246","63,645","63,645",University College London,,ZA,South Africa,won,won,London,United Kingdom,engaged,false,false,
"August 10, 2025","3,129,004","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"September 12, 2025","3,224,723","63,645","63,645",University College London,Parent lead already present,EG,Egypt,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,224,514","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 16, 2025","3,146,279","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 8, 2025","3,125,619","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"September 8, 2025","3,215,347","63,645","63,645",University College London,,CN,China,won,won,Wembley,United Kingdom,booked,false,false,
"August 27, 2025","3,184,860","63,645","63,645",University College London,Parent lead already present,AZ,Azerbaijan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"July 16, 2025","3,073,017","63,645","63,645",University College London,Parent lead already present,DK,Denmark,lost,lost,London,United Kingdom,repeat,true,true,
"September 3, 2025","3,201,102","63,645","63,645",University College London,Budget too low,KW,Kuwait,lost,lost,London,United Kingdom,not_booked,false,false,
"August 14, 2025","3,140,524","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,190,879","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,223,881","63,645","63,645",University College London,,AU,Australia,won,won,London,United Kingdom,booked,false,true,
"July 21, 2025","3,081,890","63,645","63,645",University College London,Parent lead already present,SA,Saudi Arabia,lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,167,774","63,645","63,645",University College London,Booked a private accommodation,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"July 25, 2025","3,091,560","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 12, 2025","3,132,275","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 4, 2025","3,205,031","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,188,913","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,221,577","63,645","63,645",University College London,Booked on Campus,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,224,847","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 8, 2025","3,214,292","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,221,612","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 6, 2025","3,119,483","63,645","63,645",University College London,Not responded,CN,China,lost,lost,London,United Kingdom,not_booked,false,false,
"August 23, 2025","3,172,037","63,645","63,645",University College London,Parent lead already present,AE,United Arab Emirates,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,190,496","63,645","63,645",University College London,Living with relatives,AZ,Azerbaijan,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,224,580","63,645","63,645",University College London,Not responded,CY,Cyprus,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,224,881","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"July 28, 2025","3,097,883","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,150,001","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 29, 2025","3,188,916","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,770","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Kingston upon Thames,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,321","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 19, 2025","3,241,189","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 22, 2025","3,169,438","63,645","63,645",University College London,Not responded,FR,France,lost,lost,London,United Kingdom,not_booked,false,true,
"July 26, 2025","3,093,936","63,645","63,645",University College London,Parent lead already present,SA,Saudi Arabia,lost,lost,London,United Kingdom,repeat,true,true,
"August 21, 2025","3,164,144","63,645","63,645",University College London,,CN,China,won,won,London,United Kingdom,booked,false,false,
"July 15, 2025","3,069,781","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,160,977","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,187,903","63,645","63,645",University College London,Parent lead already present,TR,Türkiye,lost,lost,London,United Kingdom,repeat,true,true,
"July 29, 2025","3,100,675","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,155,637","63,645","63,645",University College London,Enquired just for cashback/offers,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 14, 2025","3,138,239","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"August 11, 2025","3,130,655","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 17, 2025","3,150,374","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,221,701","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"September 23, 2025","3,249,162","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 17, 2025","3,236,865","63,645","63,645",University College London,Parent lead already present,LK,Sri Lanka,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,774","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 31, 2025","3,193,850","63,645","63,645",University College London,Parent lead already present,MY,Malaysia,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,086","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,234,937","63,645","63,645",University College London,Parent lead already present,CR,Costa Rica,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,648","63,645","63,645",University College London,Parent lead already present,ZA,South Africa,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,156,822","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,220,984","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,true,
"August 16, 2025","3,146,384","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,635","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,223,752","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"July 30, 2025","3,101,562","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"August 9, 2025","3,127,224","63,645","63,645",University College London,Parent lead already present,IR,Iran (Islamic Republic of),lost,lost,London,United Kingdom,repeat,true,true,
"July 28, 2025","3,097,116","63,645","63,645",University College London,Parent lead already present,KZ,Kazakhstan,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,156,405","63,645","63,645",University College London,Booked a private accommodation,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"August 1, 2025","3,106,939","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,225,256","63,645","63,645",University College London,Parent lead already present,VN,Viet Nam,lost,lost,London,United Kingdom,repeat,true,true,
"August 13, 2025","3,137,511","63,645","63,645",University College London,Budget too low,IN,India,lost,lost,London,United Kingdom,not_booked,false,false,
"September 14, 2025","3,230,852","63,645","63,645",University College London,Booked on Campus,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"September 18, 2025","3,240,425","63,645","63,645",University College London,Not responded,CN,China,lost,lost,London,United Kingdom,not_booked,false,true,
"August 18, 2025","3,155,398","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 28, 2025","3,097,885","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"July 29, 2025","3,100,566","63,645","63,645",University College London,Booked directly on the property website,IT,Italy,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,224,888","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,196,032","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 18, 2025","3,240,047","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,138,367","63,645","63,645",University College London,Not a Student,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"July 18, 2025","3,076,130","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"September 9, 2025","3,217,021","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 31, 2025","3,193,342","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,166","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 31, 2025","3,194,916","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"July 23, 2025","3,086,151","63,645","63,645",University College London,Parent lead already present,CL,Chile,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,605","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,185,150","63,645","63,645",University College London,Parent lead already present,AZ,Azerbaijan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"July 30, 2025","3,101,531","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,162,386","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,140,885","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,768","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Kingston upon Thames,United Kingdom,repeat,true,true,
"October 27, 2025","3,287,290","63,645","63,645",University College London,Booked a private accommodation,NL,Netherlands,lost,lost,London,United Kingdom,not_booked,false,false,
"August 28, 2025","3,187,442","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 3, 2025","3,200,792","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"August 5, 2025","3,116,829","63,645","63,645",University College London,Parent lead already present,MA,Morocco,lost,lost,London,United Kingdom,repeat,true,true,
"August 21, 2025","3,164,316","63,645","63,645",University College London,Repeat lead,,,lost,lost,London,United Kingdom,repeat,false,true,
"August 31, 2025","3,193,772","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,221,829","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,178,097","63,645","63,645",University College London,,CN,China,won,won,London,United Kingdom,booked,false,false,
"August 3, 2025","3,111,885","63,645","63,645",University College London,,HK,Hong Kong,won,won,London,United Kingdom,booked,false,false,
"September 5, 2025","3,208,643","63,645","63,645",University College London,Not responded,TC,Turks and Caicos Islands,lost,lost,London,United Kingdom,not_booked,false,false,
"August 25, 2025","3,176,844","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 7, 2025","3,213,440","63,645","63,645",University College London,Family stay,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"September 15, 2025","3,232,985","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Kingston upon Thames,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,915","63,645","63,645",University College London,Not responded,HK,Hong Kong,lost,lost,London,United Kingdom,not_booked,false,false,
"August 21, 2025","3,163,732","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"August 23, 2025","3,172,751","63,645","63,645",University College London,Living with relatives,DE,Germany,lost,lost,London,United Kingdom,not_booked,false,false,
"September 18, 2025","3,240,201","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 1, 2025","3,195,367","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,195,824","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"July 14, 2025","3,067,337","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 29, 2025","3,189,710","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,295","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 3, 2025","3,110,785","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,224,844","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,499","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 17, 2025","3,236,246","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 6, 2025","3,209,902","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,224,157","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"July 20, 2025","3,079,841","63,645","63,645",University College London,Booked a private accommodation,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,224,587","63,645","63,645",University College London,Parent lead already present,CY,Cyprus,lost,lost,London,United Kingdom,repeat,true,true,
"October 1, 2025","3,263,110","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,221,110","63,645","63,645",University College London,Booked directly on the property website,CN,China,lost,lost,London,United Kingdom,not_booked,false,false,
"August 14, 2025","3,141,833","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 4, 2025","3,113,382","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"September 17, 2025","3,237,919","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,152,848","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"July 28, 2025","3,098,002","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,192,249","63,645","63,645",University College London,Parent lead already present,BE,Belgium,lost,lost,London,United Kingdom,repeat,true,true,
"September 14, 2025","3,230,005","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,London,United Kingdom,repeat,true,true,
"July 16, 2025","3,072,185","63,645","63,645",University College London,Just enquiring,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 5, 2025","3,115,917","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 27, 2025","3,183,265","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,224,362","63,645","63,645",University College London,,US,United States,won,won,London,United Kingdom,engaged,false,false,
"August 1, 2025","3,108,057","63,645","63,645",University College London,,JP,Japan,won,won,London,United Kingdom,engaged,false,false,
"August 29, 2025","3,188,954","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"August 4, 2025","3,114,310","63,645","63,645",University College London,Parent lead already present,SA,Saudi Arabia,lost,lost,London,United Kingdom,repeat,true,true,
"August 15, 2025","3,144,715","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"October 27, 2025","3,287,291","63,645","63,645",University College London,Parent lead already present,NL,Netherlands,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,234,954","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 6, 2025","3,120,106","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,189,088","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,224,641","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"July 19, 2025","3,078,222","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,189,085","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"September 13, 2025","3,227,349","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,175,905","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,298","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"August 25, 2025","3,178,397","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,369","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"August 17, 2025","3,150,747","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,192,213","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,190,955","63,645","63,645",University College London,Booked a private accommodation,FR,France,lost,lost,London,United Kingdom,not_booked,false,false,
"August 9, 2025","3,127,058","63,645","63,645",University College London,Parent lead already present,IR,Iran (Islamic Republic of),lost,lost,London,United Kingdom,repeat,true,true,
"August 23, 2025","3,172,025","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,152,517","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 25, 2025","3,177,248","63,645","63,645",University College London,Junk Lead,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"September 16, 2025","3,235,199","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
